datetime,Global CMP22 (vent/cor) [W/m^2],image_url
20241117072900,91.5891,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-34-10-458Z_image.jpg
20241117073000,94.6514,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-35-09-292Z_image.jpg
20241117073100,97.4708,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-36-11-483Z_image.jpg
20241117073200,100.044,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-37-16-087Z_image.jpg
20241117073300,102.971,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-38-18-505Z_image.jpg
20241117073400,105.958,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-39-18-155Z_image.jpg
20241117073500,108.725,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-40-23-446Z_image.jpg
20241117073600,111.482,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-41-26-794Z_image.jpg
20241117073700,114.329,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-42-20-942Z_image.jpg
20241117073800,117.457,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-43-37-528Z_image.jpg
20241117073900,120.398,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-44-41-342Z_image.jpg
20241117074000,123.407,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-45-43-110Z_image.jpg
20241117074100,126.484,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-46-45-354Z_image.jpg
20241117074200,129.42,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-47-46-524Z_image.jpg
20241117074300,132.469,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-48-42-875Z_image.jpg
20241117074400,135.297,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-49-47-013Z_image.jpg
20241117074500,138.387,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-50-49-426Z_image.jpg
20241117074600,141.861,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-51-53-950Z_image.jpg
20241117074700,145.012,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-53-00-764Z_image.jpg
20241117074800,148.07,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-54-02-693Z_image.jpg
20241117074900,151.102,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-55-04-049Z_image.jpg
20241117075000,154.093,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-56-00-085Z_image.jpg
20241117075100,157.064,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-57-04-713Z_image.jpg
20241117075200,160.241,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-58-05-990Z_image.jpg
20241117075300,163.427,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T23-59-08-179Z_image.jpg
20241117075400,166.172,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-00-09-557Z_image.jpg
20241117075500,169.285,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-01-09-215Z_image.jpg
20241117075600,172.457,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-02-12-773Z_image.jpg
20241117075700,175.633,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-03-16-913Z_image.jpg
20241117075800,178.665,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-04-18-825Z_image.jpg
20241117075900,181.767,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-05-23-218Z_image.jpg
20241117080000,184.565,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-06-27-789Z_image.jpg
20241117080100,187.384,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-07-29-472Z_image.jpg
20241117080200,190.492,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-08-30-071Z_image.jpg
20241117080300,193.519,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-09-34-029Z_image.jpg
20241117080400,196.582,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-10-32-794Z_image.jpg
20241117080500,199.35,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-12-09-447Z_image.jpg
20241117080600,202.15,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-12-37-872Z_image.jpg
20241117080700,205.048,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-13-43-411Z_image.jpg
20241117080800,207.745,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-14-44-193Z_image.jpg
20241117080900,210.937,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-15-43-199Z_image.jpg
20241117081000,213.869,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-16-46-997Z_image.jpg
20241117081100,217.106,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-17-50-690Z_image.jpg
20241117081200,219.996,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-18-54-897Z_image.jpg
20241117081300,223.061,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-19-58-496Z_image.jpg
20241117081400,226.497,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-21-03-415Z_image.jpg
20241117081500,229.641,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-22-06-928Z_image.jpg
20241117081600,232.612,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-23-10-889Z_image.jpg
20241117081700,235.505,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-24-14-803Z_image.jpg
20241117081800,238.663,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-25-18-672Z_image.jpg
20241117081900,241.601,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-26-23-033Z_image.jpg
20241117082000,244.375,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-27-26-640Z_image.jpg
20241117082100,247.396,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-28-30-977Z_image.jpg
20241117082200,250.432,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-17T00-29-34-938Z_image.jpg
20241114075932,2333,
20241114110613,35876,
20241112155543,45520,
20241114063836,29,
20241114084047,3449,
20241113121848,83138,
20241113130004,27238,
20241113131454,62517,
20241113122158,65984,
20241112145351,53946,
20241113131909,61497,
20241112141645,57208,
20241113142039,67106,
20241113120604,72014,
20241113123440,35945,
20241113153816,59707,
20241114105434,31602,
20241113132013,68762,
20241114074228,1754,
20241113155924,55184,
20241114070723,434,
20241112173350,5710,
20241113164507,43557,
20241114081938,2922,
20241112124550,66473,
20241113123129,75378,
20241114074542,1852,
20241112162536,41763,
20241112145142,54352,
20241113125030,41655,
20241114063214,12,
20241113125756,30764,
20241112171032,28520,
20241113140858,62629,
20241112173808,5389,
20241114085019,4720,
20241112135849,58585,
20241114083320,3213,
20241113152533,60924,
20241113172827,6826,
20241112134418,59705,
20241113115736,76017,
20241114080037,2366,
20241113122818,50129,
20241113152325,61470,
20241113154023,59712,
20241113152117,61581,
20241112153107,49207,
20241114105229,31103,
20241113154540,59663,
20241113154230,59045,
20241114084710,5940,
20241112151720,50692,
20241112151052,51475,
20241114095619,18063,
20241114103122,25276,
20241112131014,61723,
20241113165748,36106,
20241114065537,183,
20241113141832,67474,
20241112140822,58138,
20241113121122,78478,
20241112155022,46434,
20241114101523,22250,
20241112142203,56692,
20241112170511,32557,
20241113141209,68682,
20241114103532,26048,
20241112125314,62605,
20241113160234,55690,
20241114075312,2124,
20241112143243,55919,
20241113130832,62364,
20241112142824,56396,
20241112145806,53235,
20241114075103,2024,
20241112160310,44757,
20241113175348,5715,
20241113162152,52120,
20241114081733,2865,
20241113153402,60045,
20241112154708,47078,
20241112153730,48495,
20241114063940,33,
20241112133237,60545,
20241112130042,62198,
20241112150952,51734,
20241114101320,21900,
20241112150011,52964,
20241113130210,44572,
20241112161349,43472,
20241113175758,5570,
20241112174748,5331,
20241113124515,40490,
20241113155303,57361,
20241113141416,68166,
20241112144111,55228,
20241114083525,3295,
20241112160931,43712,
20241112162327,41097,
20241114082347,3013,
20241113124926,41026,
20241112161806,42556,
20241114072937,1232,
20241113150729,62587,
20241114064809,88,
20241114083734,3401,
20241113165955,37061,
20241114101937,22968,
20241112130456,61905,
20241114110818,35876,
20241114104457,27932,
20241114081319,2740,
20241114084501,3769,
20241114072523,1054,
20241113122610,53050,
20241114091733,5211,
20241114090358,8339,
20241114095208,7410,
20241114065849,235,
20241114074750,1925,
20241113132946,44836,
20241114104046,27236,
20241113141002,64343,
20241113144152,65142,
20241113120357,73046,
20241114072108,901,
20241113124101,69854,
20241112161035,43522,
20241114104706,28323,
20241112141440,57531,
20241114111443,37151,
20241114093320,4614,
20241112173142,5765,
20241114074020,1635,
20241113172620,7392,
20241112160101,44743,
20241112170303,34570,
20241112141131,57838,
20241112153521,48814,
20241114111132,36413,
20241113153609,59793,
20241112142412,56352,
20241113121329,77084,
20241112175306,5029,
20241113150522,63116,
20241114064148,42,
20241113143945,65577,
20241114071547,702,
20241113122405,44191,
20241113121640,82690,
20241112132254,61302,
20241114093526,14452,
20241113143012,65926,
20241114085435,8137,
20241112140613,58293,
20241113113625,68285,
20241112134827,59626,
20241113142454,65264,
20241113150936,62481,
20241112171345,27736,
20241114072729,1153,
20241112161139,43285,
20241114091122,9443,
20241112162850,40094,
20241112172315,12273,
20241113133050,47744,
20241113173448,7004,
20241112155956,44839,
20241112154500,47266,
20241113155510,59087,
20241113134850,68178,
20241114081524,2793,
20241112130910,61765,
20241113161842,52120,
20241113140651,65792,
20241113140133,65807,
20241113131039,64617,
20241112144933,54449,
20241113115322,71501,
20241114085226,4936,
20241113142246,58492,
20241112133028,60562,
20241113163537,46304,
20241112175724,4968,
20241112153938,48162,
20241112125108,62679,
20241112165533,36162,
20241112171553,27123,
20241114090816,4445,
20241112154917,46617,
20241113125549,35866,
20241113140443,63083,
20241113162813,47708,
20241114090156,8237,
20241113165437,42265,
20241113164053,45360,
20241113174520,6351,
20241113123336,46183,
20241112163408,39741,
20241114085741,7680,
20241113114557,66713,
20241113135408,63464,
20241113132427,66292,
20241114073603,1486,
20241112132053,61506,
20241113113418,70605,
20241112174953,5031,
20241114093730,14775,
20241114105020,30716,
20241114063627,22,
20241112165324,37070,
20241113173137,6812,
20241112124345,66330,
20241113125340,48931,
20241112170928,28520,
20241112140158,58467,
20241112155231,46292,
20241113115529,73987,
20241112131949,61450,
20241114101733,22542,
20241113115218,75912,
20241112143344,55837,
20241114070827,475,
20241114104601,28087,
20241112154604,47142,
20241113155613,58600,
20241113132116,62978,
20241114090921,4455,
20241113123025,69678,
20241113145637,64101,
20241113153713,59707,
20241114074124,1678,
20241112172415,7580,
20241112155644,45287,
20241114090358,8339,
20241113113521,68333,
20241114083425,3253,
20241112171902,27660,
20241113145015,64408,
20241112161244,43122,
20241113170719,35704,
20241114100906,21091,
20241112162015,41578,
20241113151248,62245,
20241113114700,74552,
20241113143115,65740,
20241112161910,41894,
20241114093421,14265,
20241113173758,6886,
20241113143841,65802,
20241112140922,58057,
20241113121744,77864,
20241114110923,35876,
20241112160414,44584,
20241112173455,5688,
20241114082247,2988,
20241114083629,3367,
20241114064913,98,
20241114095719,16465,
20241112141340,57561,
20241113141728,65258,
20241114103018,25082,
20241113165851,37105,
20241113122714,50875,
20241114072420,1016,
20241113151703,61832,
20241113115632,75726,
20241114091022,4449,
20241114101423,22045,
20241113125653,33227,
20241113172723,7366,
20241114082658,3072,
20241113131805,58894,
20241112144627,54779,
20241114065953,253,
20241112145910,53456,
20241113131350,70151,
20241113174624,6351,
20241112175620,4976,
20241113141105,66248,
20241113143737,65840,
20241112141235,57712,
20241114090712,4374,
20241112154147,47727,
20241113123957,84844,
20241112164907,36324,
20241112163054,39844,
20241112165428,35349,
20241112124449,66523,
20241114094037,15395,
20241114091632,4997,
20241114081419,2768,
20241112144828,54556,
20241113124205,68800,
20241112161453,42646,
20241113120047,76207,
20241112133446,60646,
20241113123232,36571,
20241114105125,30898,
20241114082907,3072,
20241112172211,16378,
20241112155335,45924,
20241114092700,9177,
20241112143553,55668,
20241114110714,35876,
20241112165220,34976,
20241113121019,78430,
20241112124241,66521,
20241112171241,31570,
20241114080447,2473,
20241113124822,36578,
20241114105329,31318,
20241113152741,61167,
20241113150626,62824,
20241114084606,3741,
20241113133154,47456,
20241114064253,48,
20241114095517,8777,
20241114103222,25439,
20241113133813,45529,
20241113163950,45677,
20241113131143,68539,
20241113134954,62229,
20241114101220,21733,
20241114100657,20617,
20241113140755,68361,
20241114110303,33387,
20241112141745,57161,
20241113140029,66982,
20241114090502,5062,
20241114081837,2895,
20241112160206,44753,
20241112142929,56258,
20241113162048,52120,
20241112171449,30793,
20241112173246,5736,
20241114103632,26251,
20241112153625,49107,
20241113132843,58452,
20241112130351,62013,
20241113123751,80091,
20241112125004,62813,
20241113160130,55516,
20241112163720,38686,
20241112135953,58480,
20241112173912,5389,
20241112130809,61878,
20241114091838,5099,
20241113153920,59707,
20241113162255,52245,
20241112143034,56117,
20241112162950,40240,
20241113121226,74351,
20241112134523,59708,
20241112132154,61229,
20241114111338,36902,
20241112131844,61356,
20241112170824,28520,
20241113152948,59693,
20241113114907,75929,
20241113165127,43287,
20241112170615,33870,
20241112155439,45761,
20241112140058,58439,
20241112165741,34160,
20241112174852,5314,
20241114110511,35876,
20241112124903,62875,
20241113152221,61469,
20241113150419,63088,
20241113125900,28672,
20241114093630,14562,
20241114105642,32003,
20241113125133,44851,
20241113123544,39995,
20241113121433,83953,
20241114102704,24489,
20241113152429,61365,
20241113142142,67350,
20241113161945,52120,
20241112143138,56023,
20241113155820,56922,
20241114070619,398,
20241114074333,1789,
20241113122302,70154,
20241112172834,5887,
20241112141540,57511,
20241113142350,57346,
20241114085331,8001,
20241113153506,59831,
20241114081628,2838,
20241113144911,64455,
20241113120501,73728,
20241114085124,4856,
20241114095308,7418,
20241112143802,55443,
20241113160441,55000,
20241112125209,62622,
20241114084357,3525,
20241113130314,30951,
20241113140340,62670,
20241114101837,22826,
20241114064044,38,
20241113163226,46824,
20241113141935,67156,
20241112125628,62339,
20241113135718,55928,
20241113154333,55831,
20241113115425,74177,
20241114085535,8129,
20241114091223,10271,
20241112144212,55115,
20241113124411,46348,
20241113154644,59663,
20241113122922,87048,
20241114074646,1891,
20241112124654,62843,
20241113142805,61977,
20241112153421,48980,
20241112140303,58499,
20241112150115,52887,
20241113141313,68595,
20241114063110,10,
20241113125444,46592,
20241114110159,33091,
20241113130936,56560,
20241114100448,20129,
20241114080242,2424,
20241113144704,65052,
20241112175824,4951,
20241114072004,864,
20241114071900,828,
20241114103427,25781,
20241113153052,59561,
20241113115011,76138,
20241112150638,51923,
20241114072212,939,
20241112163512,39047,
20241113162502,52720,
20241112171658,26768,
20241114065745,217,
20241112141955,56936,
20241112165637,34777,
20241113151041,62673,
20241113132531,53993,
20241114093832,14842,
20241114105849,32375,
20241113173551,6937,
20241114063522,18,
20241112140717,58153,
20241113113728,71339,
20241112134727,59710,
20241113174002,6351,
20241113124618,38877,
20241112135344,59092,
20241112174329,5389,
20241114092906,4332,
20241114071443,667,
20241114073250,1349,
20241114063731,26,
20241112151824,50680,
20241114064705,79,
20241114081005,2667,
20241113135511,56126,
20241112160619,44126,
20241114071651,737,
20241114070202,304,
20241112152134,50443,
20241113170925,33195,
20241112152648,49872,
20241113144358,65071,
20241114080905,2640,
20241113134021,58448,
20241113130521,71422,
20241113120915,72735,
20241114093006,4446,
20241113175901,5525,
20241114094753,16059,
20241113120254,73301,
20241113140236,57865,
20241112152239,50243,
20241114082448,3036,
20241114095103,6409,
20241112154813,46922,
20241112153834,48001,
20241113171029,32667,
20241113163433,46654,
20241114104811,28631,
20241113171755,32667,
20241114092454,12295,
20241113164817,43557,
20241113143530,65839,
20241112141027,57842,
20241112154356,47399,
20241112130146,62065,
20241113115943,75206,
20241113175039,6216,
20241112164242,37809,
20241113114246,73518,
20241114080656,2561,
20241114073707,1524,
20241112155852,45065,
20241112164450,37043,
20241113133606,35883,
20241114092044,11482,
20241114102454,23982,
20241112134930,59577,
20241112150534,52187,
20241113142558,66489,
20241112152448,50195,
20241114095929,18755,
20241113173033,6796,
20241113150833,62538,
20241114075618,2222,
20241114072628,1113,
20241112161701,42236,
20241112131119,61839,
20241113145222,64367,
20241112151157,51371,
20241114100239,19708,
20241112151615,50699,
20241112162746,40262,
20241113145946,63296,
20241113141520,67197,
20241112155127,46368,
20241114092244,12235,
20241114063318,14,
20241113164157,45350,
20241113134746,68672,
20241114070411,346,
20241114083216,3138,
20241114100134,19181,
20241113114453,74260,
20241113155406,58429,
20241112134104,59695,
20241113170305,34187,
20241112144419,54943,
20241113144048,65461,
20241113145430,64320,
20241113140548,59924,
20241112150324,52536,
20241114104151,27402,
20241112145701,53460,
20241114111237,36548,
20241114102250,23616,
20241113162916,47484,
20241114101011,21337,
20241112172625,5901,
20241114083943,3456,
20241112133132,60701,
20241113164403,43557,
20241112133651,60247,
20241113172930,6797,
20241112142516,56498,
20241113171235,32667,
20241112150847,51749,
20241112131534,61628,
20241112135034,59678,
20241112165950,34873,
20241112160827,43849,
20241113154127,59710,
20241114081214,2717,
20241112153211,49280,
20241112140508,58340,
20241114071131,555,
20241114073041,1271,
20241113163020,47153,
20241113154850,59663,
20241112175202,5031,
20241114091942,4548,
20241112125418,62552,
20241113151910,61617,
20241113114039,74684,
20241113152013,61526,
20241112172006,29827,
20241113131558,69482,
20241113135057,62984,
20241114103942,26818,
20241113175452,5686,
20241113130107,27897,
20241112125837,62285,
20241112153002,49352,
20241114101628,22328,
20241112133959,59725,
20241112170407,31239,
20241114064501,64,
20241112152858,49759,
20241114082042,2942,
20241112132818,60813,
20241114094139,15224,
20241112144006,55237,
20241114073916,1598,
20241113145741,63685,
20241112145456,53765,
20241114075208,2093,
20241113171545,32667,
20241112171137,27645,
20241112130601,61839,
20241114102040,23195,
20241114074855,1963,
20241113134539,65577,
20241112135548,58664,
20241112162432,41156,
20241114094548,16325,
20241114091427,5905,
20241114093215,5799,
20241112163929,38463,
20241114083011,3094,
20241112142724,56356,
20241113152637,60498,
20241114105538,31919,
20241114065225,140,
20241113130729,67492,
20241113134229,60848,
20241113172516,7403,
20241112145247,54072,
20241114104356,27701,
20241113173344,7023,
20241113120708,68853,
20241114102913,24879,
20241113132324,64408,
20241112175410,5010,
20241114065016,109,
20241112135749,58722,
20241112173704,5389,
20241113164610,43557,
20241112151406,51116,
20241112142308,56549,
20241113165334,42301,
20241113163743,45779,
20241113171339,32667,
20241112174121,5389,
20241112131329,61827,
20241112163303,40460,
20241113122055,36176,
20241113174209,6351,
20241112165012,36487,
20241113121951,41807,
20241113135926,65369,
20241114084152,3498,
20241114084810,3839,
20241113165644,37211,
20241112162223,41859,
20241113122509,87602,
20241113113936,74675,
20241113133358,38531,
20241113170512,35046,
20241113134435,65098,
20241113172308,29737,
20241114065433,168,
20241114094340,15921,
20241114072833,1196,
20241114075828,2303,
20241113172104,30539,
20241114075416,2159,
20241112132609,60789,
20241112174643,5344,
20241113175654,5615,
20241113143323,66346,
20241113174416,6351,
20241114085846,3922,
20241112134313,59703,
20241113135304,63958,
20241113160337,55224,
20241114111027,36142,
20241113144501,65099,
20241113162710,52232,
20241113175244,6122,
20241114090051,3967,
20241113151455,62195,
20241113174831,6350,
20241114092144,4275,
20241112143448,55801,
20241114081110,2696,
20241112152548,50046,
20241113124722,37951,
20241113165024,43557,
20241112174539,5360,
20241112151929,50275,
20241112164034,38247,
20241112160519,44271,
20241114105747,32218,
20241114073811,1561,
20241112132923,60763,
20241114095413,7833,
20241112174017,5389,
20241112125523,62429,
20241113165540,42527,
20241113145844,63456,
20241112162119,41502,
20241112173038,5794,
20241113163123,46605,
20241114094857,16417,
20241112172520,5871,
20241113135201,59555,
20241113131701,59752,
20241114065120,121,
20241112130705,61812,
20241112145601,53690,
20241114101115,21462,
20241113144807,64894,
20241112133756,59859,
20241114071339,633,
20241112175058,5031,
20241113160027,54782,
20241112174434,5372,
20241112164138,38055,
20241114083838,3423,
20241112172938,5801,
20241114102350,23801,
20241113173241,7057,
20241113121536,82841,
20241112131429,61783,
20241113142908,66076,
20241114102145,23380,
20241113150314,63135,
20241114073145,1310,
20241114100802,20818,
20241113170615,35549,
20241112153316,49157,
20241113114804,74690,
20241112174225,5389,
20241112145038,54525,
20241113114143,73934,
20241114095824,18528,
20241112134627,59711,
20241114071235,601,
20241113152844,59802,
20241113163330,46734,
20241114092805,13614,
20241113175552,5654,
20241114084252,3552,
20241114085636,8277,
20241113154747,59663,
20241114110407,35876,
20241113143219,66340,
20241113172001,31106,
20241113154952,59663,
20241113163640,45948,
20241114063422,16,
20241114093111,5407,
20241112171758,30285,
20241114102809,24680,
20241113171442,32667,
20241114080343,2448,
20241113144603,65082,
20241112175925,4946,
20241114083115,3117,
20241113174935,6306,
20241113125237,79636,
20241113170202,36138,
20241113171132,32667,
20241113133358,38531,
20241112130247,62087,
20241113123647,59607,
20241112154042,47833,
20241112142620,56559,
20241112134209,59699,
20241112175515,4993,
20241113134643,67490,
20241113164713,43557,
20241113132220,65773,
20241113143426,65833,
20241114092555,4785,
20241114100034,19314,
20241114094653,16483,
20241112132713,60843,
20241113133710,33723,
20241113165230,42995,
20241113174313,6351,
20241112165116,36225,
20241112152034,50556,
20241113114350,73824,
20241114092349,12161,
20241114084915,4490,
20241112170054,33697,
20241113113832,73014,
20241114064605,71,
20241112144317,55021,
20241114091327,10496,
20241113135822,63244,
20241114080552,2518,
20241114073354,1388,
20241114074437,1826,
20241113133502,39855,
20241112135239,59080,
20241113164300,43557,
20241112131739,61540,
20241113170822,34718,
20241112155748,45241,
20241112160723,43941,
20241114071755,793,
20241114070306,323,
20241113153155,59689,
20241112144728,54717,
20241114104255,27554,
20241114080142,2397,
20241114080800,2613,
20241113124308,53102,
20241114065641,199,
20241112135649,58854,
20241113134125,63397,
20241112135135,59415,
20241114085951,3948,
20241112144524,54930,
20241114090607,5251,
20241113155056,59576,
20241113143633,65662,
20241112150220,52758,
20241112172729,6404,
20241113131247,70155,
20241113132739,62296,
20241113174728,6351,
20241114070057,280,
20241114100553,20385,
20241113155717,57899,
20241112163825,38613,
20241112152344,50232,
20241112133551,60440,
20241114072316,977,
20241113115114,76602,
20241113120812,56160,
20241112150743,51571,
20241113144358,65071,
20241114075517,2191,
20241113151806,61505,
20241112164554,36248,
20241112151511,50603,
20241112165845,34657,
20241112143657,55433,
20241112152753,49705,
20241112125732,62436,
20241113172208,30106,
20241113174106,6351,
20241112170720,28520,
20241114094239,15771,
20241113145326,64144,
20241113173655,6902,
20241112172107,17142,
20241113132635,55968,
20241113163846,45926,
20241113133917,49059,
20241113145118,64351,
20241112140407,58463,
20241114082802,3047,
20241114071031,529,
20241114064357,57,
20241113164920,43557,
20241113142701,66061,
20241112161557,42583,
20241113130417,67083,
20241113175143,6177,
20241114070515,370,
20241113115840,76523,
20241114070931,504,
20241113154437,58263,
20241113145534,64329,
20241114094443,16184,
20241114091527,6095,
20241114104915,28919,
20241112163616,38985,
20241113172412,29083,
20241113134332,62365,
20241112131634,61459,
20241112135448,58804,
20241113162605,52502,
20241113130625,71294,
20241114065329,153,
20241113171650,32667,
20241114103737,26521,
20241114082553,3058,
20241113123854,58410,
20241112164803,36124,
20241113173901,6853,
20241112143906,55361,
20241113120150,75867,
20241112141850,56963,
20241112164346,37496,
20241113150314,63135,
20241112151301,50965,
20241112154251,47494,
20241112133342,60420,
20241114093933,15125,
20241112131224,61892,
20241114105954,32683,
20241112162641,40499,
20241114103327,25505,
20241114082143,2966,
20241113151144,62625,
20241113170409,35746,
20241114103842,26747,
20241112132504,61191,
20241114075723,2256,
20241113135615,61689,
20241114100343,19921,
20241112125937,62355,
20241113151351,62418,
20241113141624,67145,
20241112150429,52165,
